User_ID,Date,Stock,Action,Quantity,Price,Trade_Type,Profit_Loss
U039,2025-07-22,TCS,Buy,20,1731.57,Intraday,-683.58
U028,2025-06-30,HDFC,Buy,5,803.87,Intraday,-248.42
U005,2025-07-14,ICICIBANK,Buy,1,2027.72,Delivery,18.31
U039,2025-07-07,TCS,Buy,5,1766.63,Delivery,301.61
U022,2025-06-25,NIFTY,Sell,1,2311.34,Intraday,446.75
U026,2025-06-24,INFY,Sell,1,1758.65,Intraday,-511.28
U035,2025-07-21,SBIN,Sell,1,1700.02,Delivery,-761.09
U041,2025-07-11,RELIANCE,Sell,10,2699.88,Delivery,-701.01
U016,2025-07-15,HDFC,Sell,5,1597.51,Intraday,653.18
U048,2025-06-25,ICICIBANK,Sell,50,2666.74,Option,791.71
U002,2025-07-01,ADANIENT,Sell,50,836.04,Intraday,-528.74
U044,2025-06-16,INFY,Buy,20,2528.46,Intraday,-934.64
U026,2025-07-02,RELIANCE,Buy,20,272.18,Option,18.39
U013,2025-06-14,NIFTY,Sell,20,467.48,Future,839.58
U028,2025-07-04,SBIN,Sell,1,1384.79,Option,865.17
U028,2025-06-25,BANKNIFTY,Sell,10,1406.25,Delivery,998.81
U010,2025-07-18,TCS,Buy,20,2395.81,Future,76.72
U039,2025-07-06,NIFTY,Buy,10,2996.45,Future,126.02
U031,2025-08-02,HDFC,Buy,5,2755.91,Delivery,-608.7
U047,2025-06-23,ITC,Sell,20,2607.49,Delivery,817.5
U017,2025-08-03,RELIANCE,Sell,1,791.78,Delivery,155.68
U034,2025-07-10,HDFC,Sell,20,2542.73,Option,-72.1
U001,2025-06-07,NIFTY,Sell,1,2062.06,Intraday,2.41
U034,2025-07-20,ADANIENT,Buy,20,2132.44,Intraday,-741.37
U029,2025-07-19,SBIN,Sell,50,236.27,Intraday,-501.05
U046,2025-07-08,ICICIBANK,Sell,10,1854.56,Delivery,-615.44
U017,2025-07-11,ADANIENT,Sell,5,952.95,Option,-837.46
U047,2025-07-28,BANKNIFTY,Buy,50,1116.52,Delivery,-144.6
U001,2025-08-04,SBIN,Sell,50,2810.89,Delivery,456.18
U037,2025-06-16,NIFTY,Sell,10,2998.48,Delivery,11.38
U032,2025-06-13,HDFC,Sell,50,2317.48,Intraday,-177.1
U027,2025-07-08,ITC,Sell,1,2025.78,Intraday,-267.78
U022,2025-07-18,HDFC,Sell,5,1393.63,Delivery,768.63
U034,2025-06-27,SBIN,Sell,1,345.74,Future,-502.04
U022,2025-06-14,SBIN,Buy,20,440.9,Intraday,338.48
U048,2025-07-05,HDFC,Buy,50,213.98,Intraday,598.95
U023,2025-06-22,TCS,Buy,1,1371.19,Intraday,-666.95
U031,2025-07-16,ITC,Sell,20,1708.32,Intraday,919.35
U019,2025-06-23,SBIN,Buy,50,531.5,Future,-610.33
U022,2025-06-17,INFY,Sell,10,1746.12,Delivery,152.74
U032,2025-07-31,ICICIBANK,Sell,50,2838.53,Intraday,85.18
U010,2025-06-15,BANKNIFTY,Sell,1,1455.99,Option,-790.91
U006,2025-07-21,BANKNIFTY,Buy,20,2619.19,Delivery,621.31
U014,2025-07-07,ADANIENT,Buy,50,154.77,Option,-241.75
U006,2025-06-19,ITC,Buy,10,804.27,Option,-815.97
U021,2025-08-04,RELIANCE,Sell,50,660.38,Intraday,-15.86
U011,2025-07-29,SBIN,Sell,20,941.03,Delivery,778.35
U008,2025-07-04,ADANIENT,Sell,1,1996.52,Option,324.15
U039,2025-07-07,INFY,Sell,5,1594.15,Delivery,-741.43
U008,2025-07-15,ITC,Buy,1,1776.01,Delivery,-131.53
U038,2025-07-09,BANKNIFTY,Buy,1,1904.11,Option,-808.77
U025,2025-06-10,RELIANCE,Buy,20,998.56,Option,33.64
U032,2025-07-15,ICICIBANK,Buy,5,1300.11,Future,-622.54
U006,2025-06-30,ITC,Buy,20,1682.43,Delivery,-856.72
U009,2025-07-02,ICICIBANK,Buy,10,1911.96,Option,509.54
U017,2025-07-06,TCS,Buy,50,1263.89,Delivery,-877.61
U035,2025-06-16,HDFC,Sell,1,1374.51,Option,-500.12
U021,2025-07-16,ICICIBANK,Sell,1,1700.61,Option,-876.01
U042,2025-07-09,INFY,Sell,50,1583.08,Delivery,-629.15
U009,2025-06-09,HDFC,Sell,1,2706.78,Delivery,73.25
U020,2025-07-13,HDFC,Buy,5,2931.1,Option,948.3
U025,2025-06-27,INFY,Buy,20,2136.29,Option,-501.62
U004,2025-06-11,NIFTY,Sell,1,1479.29,Delivery,-376.63
U050,2025-07-28,BANKNIFTY,Sell,5,2669.54,Future,-948.5
U014,2025-06-18,BANKNIFTY,Sell,50,1688.09,Future,-701.96
U009,2025-07-03,ITC,Sell,50,2527.68,Option,218.84
U018,2025-07-31,ITC,Sell,5,2119.31,Intraday,-992.05
U025,2025-07-06,SBIN,Sell,10,1348.56,Delivery,-774.28
U021,2025-06-30,HDFC,Buy,50,615.76,Option,-166.19
U019,2025-07-16,ADANIENT,Buy,50,997.62,Option,-185.2
U046,2025-08-04,BANKNIFTY,Buy,10,769.78,Option,207.33
U049,2025-06-15,ADANIENT,Buy,10,1890.95,Option,360.79
U011,2025-07-27,ITC,Buy,20,756.4,Delivery,-960.79
U029,2025-07-14,HDFC,Buy,1,350.43,Intraday,-75.77
U030,2025-06-21,ADANIENT,Buy,5,1640.69,Future,-905.83
U035,2025-06-11,ICICIBANK,Sell,10,1707.56,Intraday,467.47
U010,2025-08-03,ITC,Buy,1,1745.88,Intraday,-331.78
U030,2025-06-11,ITC,Sell,50,1513.33,Delivery,569.73
U036,2025-06-09,INFY,Buy,10,2991.46,Option,400.55
U037,2025-07-04,ICICIBANK,Buy,5,1668.96,Intraday,285.45
U030,2025-07-17,INFY,Buy,20,828.9,Future,509.35
U007,2025-06-19,ICICIBANK,Sell,1,2012.1,Future,-693.76
U011,2025-07-30,SBIN,Sell,50,2875.0,Future,-859.34
U015,2025-07-11,SBIN,Buy,20,260.36,Option,-932.23
U038,2025-07-29,RELIANCE,Buy,50,1189.18,Intraday,680.53
U011,2025-06-29,BANKNIFTY,Sell,50,287.29,Intraday,595.29
U022,2025-06-11,ICICIBANK,Sell,10,1076.33,Delivery,-860.7
U011,2025-07-25,TCS,Sell,20,2564.28,Future,203.4
U015,2025-08-04,ITC,Buy,5,1524.92,Future,38.49
U036,2025-07-10,HDFC,Sell,20,153.18,Option,541.51
U013,2025-06-24,NIFTY,Buy,50,1460.13,Future,995.57
U026,2025-06-12,HDFC,Sell,1,1911.49,Future,-407.18
U032,2025-07-17,BANKNIFTY,Sell,10,525.37,Future,-958.13
U004,2025-07-12,NIFTY,Sell,10,1251.5,Delivery,929.63
U033,2025-07-21,TCS,Sell,10,387.49,Delivery,-983.6
U042,2025-07-10,BANKNIFTY,Buy,10,163.71,Intraday,104.58
U024,2025-07-27,ITC,Buy,10,1186.43,Intraday,608.38
U042,2025-07-16,ITC,Buy,50,1640.23,Future,-913.13
U007,2025-07-23,ITC,Sell,5,1733.99,Option,846.52
U022,2025-08-04,ICICIBANK,Sell,10,1193.41,Option,-200.05
U026,2025-07-27,HDFC,Buy,10,2241.01,Future,-327.32
U006,2025-06-08,ICICIBANK,Buy,50,235.46,Option,-621.7
U004,2025-07-19,BANKNIFTY,Buy,5,1802.59,Option,-891.51
U028,2025-06-16,BANKNIFTY,Buy,5,833.46,Future,-731.73
U046,2025-07-16,SBIN,Buy,20,2112.03,Intraday,896.14
U009,2025-07-17,ITC,Sell,5,2129.91,Delivery,626.25
U026,2025-07-18,ADANIENT,Sell,10,1749.5,Intraday,612.62
U038,2025-07-27,SBIN,Sell,10,1366.02,Future,192.18
U006,2025-06-08,NIFTY,Sell,10,1467.84,Future,-976.32
U018,2025-06-15,RELIANCE,Sell,5,2934.16,Future,834.33
U037,2025-06-15,HDFC,Buy,10,1737.97,Option,315.76
U040,2025-06-08,ITC,Sell,10,1585.6,Future,-934.41
U031,2025-06-21,RELIANCE,Buy,1,2027.15,Future,858.48
U022,2025-07-29,ICICIBANK,Buy,20,512.71,Intraday,50.7
U004,2025-06-24,SBIN,Buy,5,2991.74,Intraday,257.77
U006,2025-07-08,ITC,Buy,1,1039.35,Future,-794.3
U007,2025-07-20,TCS,Sell,50,1273.1,Option,-932.68
U050,2025-07-22,RELIANCE,Sell,1,1403.38,Intraday,425.48
U039,2025-07-14,ADANIENT,Sell,1,2507.89,Future,294.2
U035,2025-07-14,BANKNIFTY,Sell,10,2487.76,Delivery,-991.59
U011,2025-07-13,RELIANCE,Sell,10,2442.03,Intraday,51.99
U007,2025-07-11,NIFTY,Sell,10,2054.69,Future,966.66
U029,2025-06-10,HDFC,Sell,1,1889.54,Option,-375.75
U021,2025-08-04,RELIANCE,Buy,1,2603.7,Option,387.65
U027,2025-06-13,SBIN,Sell,5,604.24,Intraday,-112.83
U013,2025-07-23,BANKNIFTY,Buy,1,2211.06,Intraday,609.09
U011,2025-06-24,NIFTY,Buy,5,1774.35,Delivery,-39.16
U012,2025-07-25,ADANIENT,Buy,20,1527.04,Intraday,-907.24
U034,2025-07-09,RELIANCE,Sell,20,2251.29,Delivery,-819.0
U017,2025-06-09,ITC,Buy,20,663.84,Delivery,-380.89
U014,2025-07-02,ICICIBANK,Buy,5,1774.12,Intraday,272.69
U015,2025-07-09,INFY,Buy,5,1257.16,Future,-100.66
U017,2025-06-19,RELIANCE,Buy,5,2328.54,Delivery,-310.87
U030,2025-07-27,INFY,Sell,20,2744.79,Option,363.09
U023,2025-07-14,BANKNIFTY,Sell,5,564.66,Future,-683.28
U019,2025-06-21,BANKNIFTY,Buy,20,2778.41,Option,-744.64
U023,2025-06-17,ADANIENT,Sell,10,2008.27,Intraday,-150.1
U015,2025-06-24,ITC,Sell,20,2600.69,Future,6.1
U027,2025-06-18,ADANIENT,Sell,5,2629.96,Option,-79.7
U011,2025-08-02,ICICIBANK,Sell,50,844.89,Option,464.97
U018,2025-07-12,ICICIBANK,Buy,50,2368.88,Intraday,128.05
U038,2025-07-01,TCS,Sell,5,716.66,Delivery,-96.22
U027,2025-07-12,INFY,Sell,5,1200.15,Intraday,506.47
U004,2025-07-20,ICICIBANK,Buy,10,224.78,Delivery,-500.18
U024,2025-06-13,BANKNIFTY,Sell,20,854.13,Delivery,208.92
U035,2025-06-21,INFY,Buy,50,2703.61,Future,759.77
U040,2025-07-23,SBIN,Sell,50,406.85,Future,-798.35
U031,2025-06-20,TCS,Sell,10,2091.89,Option,-238.99
U037,2025-07-09,TCS,Buy,1,1339.49,Future,876.25
U032,2025-06-30,SBIN,Sell,1,441.67,Option,487.38
U008,2025-07-31,TCS,Sell,10,2182.71,Future,-406.06
U043,2025-06-18,BANKNIFTY,Sell,5,1646.08,Option,-346.41
U044,2025-06-16,ICICIBANK,Buy,10,1529.39,Future,175.2
U017,2025-07-05,ADANIENT,Buy,1,1290.38,Intraday,400.6
U040,2025-06-08,ICICIBANK,Buy,1,865.86,Future,-136.34
U019,2025-06-10,ITC,Sell,10,135.74,Option,-299.57
U047,2025-07-12,ADANIENT,Sell,50,1595.51,Delivery,-684.75
U016,2025-06-08,ICICIBANK,Buy,20,2459.84,Future,-76.13
U014,2025-07-30,ICICIBANK,Sell,50,874.65,Intraday,-134.47
U020,2025-06-20,HDFC,Buy,1,1754.35,Intraday,-141.34
U001,2025-06-24,HDFC,Buy,1,2251.13,Intraday,-43.9
U047,2025-06-25,NIFTY,Sell,20,114.08,Option,875.39
U020,2025-06-06,HDFC,Sell,50,1301.76,Intraday,-389.07
U050,2025-07-13,ADANIENT,Buy,20,740.65,Option,-683.81
U030,2025-07-28,BANKNIFTY,Buy,10,413.02,Option,31.79
U005,2025-06-06,ITC,Sell,5,456.27,Option,-189.29
U020,2025-06-07,NIFTY,Sell,20,1768.27,Intraday,-367.83
U007,2025-07-15,ITC,Buy,1,1842.75,Option,-880.68
U022,2025-07-12,ITC,Sell,5,1402.68,Intraday,-803.96
U008,2025-07-21,BANKNIFTY,Sell,10,1366.86,Delivery,896.26
U029,2025-07-26,NIFTY,Buy,5,1308.62,Delivery,-728.78
U050,2025-07-03,HDFC,Sell,50,1754.39,Intraday,-332.97
U005,2025-07-12,TCS,Buy,5,2360.82,Option,-396.67
U044,2025-07-01,SBIN,Sell,20,1670.07,Intraday,-217.14
U017,2025-06-14,ADANIENT,Sell,50,338.11,Delivery,427.67
U033,2025-06-22,INFY,Sell,5,2877.58,Delivery,-315.7
U041,2025-06-11,BANKNIFTY,Sell,1,2650.33,Future,-742.53
U027,2025-06-23,NIFTY,Sell,10,2425.87,Intraday,572.3
U040,2025-07-07,TCS,Buy,10,937.41,Future,-641.01
U037,2025-07-23,ADANIENT,Sell,1,1610.0,Future,520.03
U021,2025-07-11,HDFC,Sell,5,401.05,Intraday,707.13
U045,2025-06-11,BANKNIFTY,Sell,5,1246.76,Intraday,-704.68
U039,2025-07-22,BANKNIFTY,Buy,10,2753.7,Future,706.37
U016,2025-06-06,BANKNIFTY,Buy,1,146.4,Intraday,-506.72
U014,2025-06-21,ADANIENT,Buy,1,118.93,Future,-699.65
U013,2025-07-02,BANKNIFTY,Sell,5,2724.0,Intraday,106.43
U014,2025-06-13,ICICIBANK,Buy,20,252.52,Intraday,860.8
U013,2025-06-11,ADANIENT,Sell,1,1437.12,Future,648.53
U034,2025-07-16,TCS,Buy,10,2741.4,Delivery,318.71
U029,2025-07-21,SBIN,Buy,20,1114.58,Future,456.08
U045,2025-06-17,BANKNIFTY,Buy,20,2896.67,Delivery,-317.74
U030,2025-06-07,ICICIBANK,Sell,50,1338.46,Intraday,-766.93
U038,2025-08-02,NIFTY,Sell,50,2411.35,Delivery,-421.49
U025,2025-07-11,INFY,Buy,5,2117.05,Intraday,-667.69
U007,2025-06-11,ADANIENT,Buy,1,1989.25,Delivery,94.09
U008,2025-07-13,TCS,Buy,10,2323.97,Option,438.01
U017,2025-07-28,INFY,Buy,20,1459.07,Delivery,915.87
U024,2025-07-25,SBIN,Sell,50,788.11,Intraday,16.17
U022,2025-06-19,TCS,Sell,10,2285.85,Intraday,72.04
U043,2025-06-24,SBIN,Sell,20,1735.28,Delivery,237.14
U028,2025-07-25,TCS,Buy,5,635.5,Delivery,-141.18
U026,2025-08-01,SBIN,Sell,1,2803.41,Intraday,781.69
U010,2025-07-24,TCS,Sell,50,498.76,Option,985.54
U028,2025-06-14,RELIANCE,Sell,1,1113.3,Intraday,766.84
U008,2025-07-09,NIFTY,Buy,50,510.26,Option,734.83
U005,2025-06-19,NIFTY,Buy,1,2749.93,Future,-213.83
U023,2025-07-09,NIFTY,Sell,50,1966.63,Future,309.47
U047,2025-07-08,ADANIENT,Sell,20,2539.98,Intraday,-839.39
U048,2025-07-21,BANKNIFTY,Buy,50,2660.57,Delivery,563.55
U028,2025-08-01,HDFC,Buy,20,2464.57,Future,829.61
U026,2025-06-20,ADANIENT,Sell,10,1261.62,Delivery,-322.94
U029,2025-07-06,ITC,Buy,5,1436.3,Intraday,363.22
U038,2025-08-03,ITC,Sell,50,2568.88,Option,112.95
U021,2025-07-24,INFY,Buy,50,1463.38,Intraday,-469.34
U010,2025-08-03,ICICIBANK,Sell,50,2500.26,Option,243.83
U012,2025-06-22,ITC,Buy,10,2709.24,Delivery,-259.72
U016,2025-08-01,NIFTY,Buy,20,770.75,Intraday,-373.85
U033,2025-07-14,SBIN,Sell,20,2281.06,Option,448.91
U002,2025-08-03,INFY,Sell,5,2923.76,Future,713.75
U006,2025-06-19,RELIANCE,Buy,5,762.2,Intraday,-612.35
U045,2025-07-07,NIFTY,Buy,10,1533.8,Delivery,-907.08
U006,2025-07-17,ICICIBANK,Buy,10,675.87,Option,153.39
U042,2025-07-10,TCS,Sell,50,1571.06,Delivery,48.33
U001,2025-07-04,RELIANCE,Buy,50,103.45,Intraday,-793.1
U028,2025-07-12,NIFTY,Buy,20,1662.12,Delivery,704.28
U018,2025-06-30,NIFTY,Buy,10,181.89,Intraday,-712.96
U040,2025-07-16,ICICIBANK,Buy,1,2475.26,Delivery,745.6
U009,2025-07-14,NIFTY,Sell,50,1669.64,Option,124.85
U050,2025-07-02,HDFC,Sell,5,2886.3,Delivery,-594.29
U031,2025-07-18,SBIN,Sell,1,2107.81,Future,-859.1
U033,2025-07-29,RELIANCE,Sell,5,1957.29,Intraday,-83.66
U023,2025-08-01,TCS,Buy,50,1822.45,Intraday,490.61
U032,2025-06-29,ITC,Buy,50,465.46,Future,-330.2
U035,2025-06-23,INFY,Sell,50,456.03,Future,-539.0
U009,2025-07-07,BANKNIFTY,Buy,20,347.19,Delivery,-850.93
U019,2025-07-22,RELIANCE,Buy,10,531.68,Option,46.02
U027,2025-06-24,NIFTY,Buy,5,1192.28,Future,-284.97
U035,2025-08-01,SBIN,Sell,1,2979.41,Delivery,-527.6
U049,2025-06-09,RELIANCE,Sell,20,1194.31,Intraday,512.53
U037,2025-07-03,INFY,Buy,20,1574.55,Delivery,212.54
U008,2025-07-02,ADANIENT,Sell,1,2716.95,Delivery,-351.1
U030,2025-06-28,NIFTY,Buy,1,2211.01,Future,-707.0
U004,2025-06-20,HDFC,Sell,10,221.45,Delivery,523.42
U039,2025-06-23,ADANIENT,Buy,1,2152.9,Delivery,-218.06
U002,2025-06-07,BANKNIFTY,Buy,50,1973.31,Intraday,-466.04
U049,2025-06-26,TCS,Sell,1,765.17,Delivery,-553.97
U045,2025-07-20,ICICIBANK,Sell,1,2824.87,Delivery,-120.35
U035,2025-07-31,NIFTY,Buy,50,2017.8,Delivery,-432.82
U018,2025-07-17,SBIN,Buy,20,1540.83,Intraday,436.72
U033,2025-07-25,ITC,Buy,20,2360.48,Future,-724.44
U022,2025-06-29,INFY,Sell,1,2562.82,Intraday,443.74
U036,2025-07-26,NIFTY,Buy,1,2047.94,Option,-217.87
U002,2025-07-06,RELIANCE,Sell,20,2900.16,Future,-564.72
U047,2025-07-14,NIFTY,Buy,50,549.58,Delivery,-501.64
U048,2025-06-18,ITC,Sell,10,1133.78,Option,-128.84
U046,2025-06-22,RELIANCE,Buy,5,1771.94,Intraday,-245.58
U047,2025-07-22,RELIANCE,Buy,20,2124.52,Delivery,-666.71
U025,2025-07-25,HDFC,Sell,1,485.26,Delivery,295.24
U040,2025-07-11,ITC,Buy,10,1481.06,Option,354.42
U033,2025-07-05,BANKNIFTY,Sell,50,2205.79,Intraday,435.43
U028,2025-07-29,HDFC,Buy,1,1554.63,Intraday,-575.27
U029,2025-07-13,HDFC,Sell,5,2698.98,Future,487.91
U050,2025-07-25,INFY,Sell,50,1210.62,Delivery,-396.17
U018,2025-07-04,TCS,Sell,10,135.15,Delivery,-859.96
U011,2025-06-09,RELIANCE,Sell,5,2549.13,Intraday,-907.79
U017,2025-07-29,BANKNIFTY,Buy,5,417.27,Option,-713.73
U012,2025-06-08,ICICIBANK,Sell,1,2028.47,Intraday,-12.12
U048,2025-07-16,BANKNIFTY,Sell,1,1608.13,Future,683.61
U011,2025-06-30,NIFTY,Buy,1,2271.91,Future,377.43
U016,2025-06-20,BANKNIFTY,Buy,1,789.03,Future,254.03
U032,2025-06-21,INFY,Buy,1,1396.47,Delivery,-217.93
U024,2025-06-28,ITC,Buy,5,388.8,Delivery,1.32
U001,2025-07-20,SBIN,Sell,20,174.56,Option,993.78
U048,2025-07-30,ICICIBANK,Sell,1,1744.69,Delivery,806.64
U044,2025-06-12,ITC,Buy,1,2435.86,Future,802.88
U041,2025-06-16,NIFTY,Buy,20,1201.05,Delivery,573.34
U026,2025-07-02,ITC,Sell,10,2157.74,Intraday,-35.02
U031,2025-06-18,INFY,Sell,10,196.92,Future,734.75
U005,2025-06-21,HDFC,Sell,10,1269.84,Future,864.68
U019,2025-07-28,BANKNIFTY,Buy,20,1928.27,Option,-762.8
U048,2025-06-25,ICICIBANK,Buy,20,248.15,Delivery,-636.71
U032,2025-07-21,ITC,Sell,10,227.9,Intraday,-534.65
U039,2025-08-03,NIFTY,Buy,5,236.47,Option,-552.81
U041,2025-06-29,INFY,Sell,10,2275.08,Intraday,-738.72
U041,2025-06-08,BANKNIFTY,Sell,20,946.45,Delivery,-291.13
U029,2025-07-06,RELIANCE,Sell,5,511.96,Option,-24.44
U032,2025-06-22,INFY,Buy,50,972.1,Option,634.83
U027,2025-07-17,TCS,Buy,10,1878.11,Future,-934.32
U018,2025-08-03,TCS,Buy,5,2811.77,Delivery,588.46
U010,2025-07-11,ADANIENT,Buy,20,2512.62,Delivery,620.21
U048,2025-07-13,ITC,Sell,50,705.22,Option,-269.07
U019,2025-07-02,ADANIENT,Sell,1,1302.43,Intraday,-892.75
U005,2025-06-24,SBIN,Sell,5,796.33,Intraday,572.19
U046,2025-06-21,BANKNIFTY,Buy,5,2874.53,Delivery,550.28
U033,2025-06-10,ICICIBANK,Buy,50,1229.89,Intraday,433.97
U048,2025-06-27,TCS,Buy,20,842.63,Option,646.25
U015,2025-07-21,ITC,Buy,50,986.65,Delivery,79.68
U039,2025-06-30,ITC,Sell,50,2282.22,Future,984.46
U043,2025-06-17,BANKNIFTY,Buy,10,333.34,Intraday,397.17
U013,2025-07-22,RELIANCE,Sell,1,283.92,Future,-579.43
U005,2025-06-17,BANKNIFTY,Buy,5,290.56,Future,-134.16
U001,2025-06-29,ADANIENT,Buy,1,1463.35,Delivery,-283.88
U040,2025-07-14,NIFTY,Sell,10,299.21,Delivery,578.57
U037,2025-07-27,TCS,Buy,10,973.3,Delivery,-317.31
U027,2025-06-10,SBIN,Buy,10,2402.63,Intraday,901.36
U045,2025-06-30,RELIANCE,Buy,20,2049.24,Option,401.45
U039,2025-06-08,TCS,Sell,50,1875.48,Delivery,-298.77
U038,2025-07-19,INFY,Buy,1,694.16,Option,326.65
U023,2025-07-20,ITC,Buy,5,2276.4,Delivery,227.96
U042,2025-07-29,ITC,Buy,10,1121.1,Future,312.75
U014,2025-08-03,ADANIENT,Sell,50,168.32,Future,-731.0
U048,2025-07-28,ITC,Buy,10,1145.76,Intraday,-87.93
U007,2025-06-18,RELIANCE,Buy,10,646.8,Future,146.72
U030,2025-07-25,BANKNIFTY,Buy,10,1165.24,Option,850.57
U031,2025-07-31,SBIN,Buy,5,2738.78,Intraday,-468.89
U031,2025-06-13,HDFC,Sell,50,2253.77,Option,0.91
U020,2025-07-22,NIFTY,Buy,20,204.81,Option,839.07
U016,2025-07-07,HDFC,Buy,5,423.47,Intraday,-792.32
U016,2025-06-25,RELIANCE,Sell,10,399.77,Intraday,134.83
U024,2025-07-04,BANKNIFTY,Buy,50,2240.73,Intraday,855.14
U036,2025-07-01,RELIANCE,Buy,10,2707.15,Delivery,23.85
U041,2025-06-17,NIFTY,Buy,50,2736.86,Delivery,-816.45
U036,2025-06-07,HDFC,Sell,5,948.76,Delivery,-257.76
U042,2025-06-26,BANKNIFTY,Sell,50,736.74,Option,187.55
U008,2025-06-06,INFY,Buy,10,1301.03,Option,525.85
U028,2025-06-12,ITC,Sell,10,1385.79,Future,566.95
U034,2025-07-03,SBIN,Buy,20,1343.49,Option,-402.14
U039,2025-06-29,INFY,Sell,10,1986.32,Intraday,412.39
U026,2025-06-07,TCS,Buy,1,2497.36,Intraday,148.23
U043,2025-06-19,HDFC,Sell,1,510.16,Delivery,178.81
U035,2025-07-31,NIFTY,Buy,5,562.51,Future,50.57
U003,2025-07-08,ADANIENT,Buy,5,2578.21,Option,832.36
U029,2025-06-15,SBIN,Sell,1,655.64,Delivery,-860.65
U033,2025-06-07,INFY,Sell,1,1352.95,Delivery,560.6
U005,2025-08-03,TCS,Buy,50,635.27,Intraday,18.63
U049,2025-06-19,ICICIBANK,Sell,20,123.17,Option,-715.66
U032,2025-07-06,NIFTY,Buy,20,393.07,Option,209.15
U036,2025-06-28,HDFC,Sell,1,973.6,Intraday,672.84
U023,2025-06-09,BANKNIFTY,Sell,50,2454.76,Future,-368.34
U047,2025-07-24,TCS,Buy,5,175.16,Option,-533.1
U027,2025-07-22,INFY,Buy,50,895.52,Intraday,-103.17
U002,2025-06-18,INFY,Sell,1,538.34,Delivery,967.77
U002,2025-06-13,HDFC,Buy,50,1810.18,Intraday,-748.98
U018,2025-07-18,ITC,Sell,50,1085.16,Intraday,-36.68
U031,2025-07-29,HDFC,Buy,20,483.19,Delivery,908.44
U024,2025-07-21,ITC,Sell,5,2752.74,Option,-91.8
U026,2025-06-23,INFY,Sell,10,2493.75,Future,-36.75
U042,2025-06-12,NIFTY,Sell,20,766.41,Intraday,-618.83
U014,2025-07-20,TCS,Sell,1,2056.13,Future,-280.71
U049,2025-07-08,ITC,Buy,5,481.98,Option,-493.05
U027,2025-06-13,SBIN,Sell,20,464.61,Delivery,-39.75
U042,2025-06-29,ITC,Buy,10,1628.26,Delivery,-64.18
U011,2025-06-06,BANKNIFTY,Sell,50,354.7,Future,718.84
U047,2025-07-22,ITC,Buy,5,1014.06,Intraday,-629.44
U029,2025-07-06,NIFTY,Buy,10,1352.26,Option,702.98
U033,2025-07-17,ITC,Buy,50,2664.72,Option,909.09
U040,2025-06-11,ICICIBANK,Sell,10,2274.64,Delivery,-590.09
U039,2025-07-11,ITC,Sell,10,506.09,Future,645.6
U022,2025-07-29,BANKNIFTY,Sell,1,1678.9,Delivery,-938.89
U008,2025-06-06,HDFC,Sell,10,1248.06,Option,575.57
U046,2025-06-23,BANKNIFTY,Buy,50,1762.61,Delivery,360.37
U044,2025-07-04,TCS,Buy,50,1403.34,Delivery,-6.56
U021,2025-07-18,TCS,Buy,10,919.25,Intraday,-370.02
U037,2025-07-25,HDFC,Sell,50,297.14,Intraday,-316.48
U041,2025-07-11,INFY,Sell,5,1311.53,Future,-269.24
U018,2025-07-20,BANKNIFTY,Sell,50,1296.47,Option,370.67
U033,2025-07-09,TCS,Sell,50,986.27,Option,897.83
U005,2025-07-20,INFY,Buy,20,2733.46,Delivery,301.9
U004,2025-07-29,ADANIENT,Buy,1,285.45,Option,243.93
U013,2025-06-09,INFY,Buy,5,2028.34,Option,-676.86
U031,2025-08-01,ADANIENT,Buy,20,772.11,Delivery,-963.98
U009,2025-07-23,NIFTY,Buy,5,916.14,Option,-443.14
U031,2025-07-01,ADANIENT,Buy,10,328.96,Intraday,505.1
U020,2025-06-27,TCS,Buy,50,2801.94,Future,428.39
U014,2025-06-06,BANKNIFTY,Buy,5,2325.66,Future,854.26
U038,2025-07-14,RELIANCE,Sell,20,2195.25,Future,766.76
U014,2025-06-25,SBIN,Sell,1,1196.23,Delivery,421.25
U010,2025-07-15,RELIANCE,Buy,50,1129.88,Delivery,545.24
U014,2025-06-15,HDFC,Buy,1,426.91,Delivery,104.0
U022,2025-06-13,INFY,Sell,10,2935.52,Future,516.87
U043,2025-06-12,RELIANCE,Buy,1,1527.04,Delivery,-685.72
U043,2025-07-20,ITC,Sell,20,111.91,Option,-590.64
U035,2025-07-13,INFY,Sell,5,2354.51,Delivery,681.64
U016,2025-07-27,TCS,Sell,10,503.32,Option,572.72
U019,2025-07-04,RELIANCE,Sell,5,2994.2,Option,120.51
U017,2025-06-30,ADANIENT,Buy,10,1568.75,Intraday,-283.65
U029,2025-07-27,ADANIENT,Sell,50,786.33,Delivery,-227.29
U022,2025-07-01,BANKNIFTY,Sell,10,265.02,Option,-111.7
U035,2025-06-08,ITC,Sell,5,1982.8,Option,449.0
U004,2025-07-28,TCS,Buy,1,109.24,Intraday,-327.9
U048,2025-07-16,ITC,Sell,20,2395.33,Future,534.61
U023,2025-06-12,TCS,Sell,10,2494.63,Option,520.11
U030,2025-07-25,ICICIBANK,Buy,1,947.11,Intraday,823.86
U009,2025-07-12,ITC,Buy,1,2373.29,Future,427.74
U027,2025-07-02,HDFC,Sell,5,1984.7,Option,439.28
U037,2025-07-19,TCS,Sell,5,1392.2,Option,729.43
U024,2025-07-01,TCS,Buy,50,1669.86,Intraday,-257.82
